OBJ.VEGOBJEKT-ID;EGS.BRUKSOMRÅDE.1256;EGS.PRIMÆRAKTIVITET.1824;EGS.SIKTFORHOLD.12051;EGS.SAKSNUMMER.1822;EGS.SØKNAD MOTTATT DATO.12048;EGS.ARKIVREFERANSE, URL.12050;EGS.VEDTAK.10670;EGS.VEDTAKSDATO.11444;EGS.TILLATELSE GJELDER TIL DATO.12049;EGS.TILLEGGSINFORMASJON.11566;EGS.EIER.7993;EGS.VEDLIKEHOLDSANSVARLIG.8056;EGS.GEOMETRI, PUNKT.4753;LOK.KOMMUNE;LOK.KOMMUNENUMMER;LOK.FYLKE;VSR.VEGSYSTEMREFERANSE;ÅDT, total;ÅDT, andel lange kjøretøy;Fartsgrense;Avkjørsel, holdningsklasse;Funksjonsklasse;Avkjørsler;Trafikkulykker;Kurvatur, horisontalelement;Kurvatur, stigning
1015221306;Bolig;;;24/15498;07.06.2024;;Utvidet bruk;07.06.2024;;fv 6106 - gbnr 159/7. Da vi ikke stiller vilkår om utbedring av eksisterende avkjørsel, er denne tillatelsen å regne som  en endelig tillatelse til utvidet bruk av avkjørsel.;Privat;Privat;POINT(109524.963 6999791.983);Hustadvika;1579;Møre og Romsdal;FV6106 S1D1 m2609;400;9;80;;E - Lokale adkomstveger;10;0;99999;-1.9
1015016754;Bolig;;;2022/15259 ;16.09.2022;;Varig tillatelse;02.11.2022;;;Privat;Privat;POINT(104915.516 7003272.432);Hustadvika;1579;Møre og Romsdal;FV663 S3D1 m3836;1000;13;70;;C - Lokale hovedveger;20;3;99999;2.2
1017534124;Industri;;;2023/5171;17.02.2023;;Varig tillatelse;;;Gbnr 79/61. Lagerutleie;Privat;Privat;POINT(104911.598 7003384.893);Hustadvika;1579;Møre og Romsdal;FV663 S3D1 m3948;1000;13;70;;C - Lokale hovedveger;21;5;99999;2.2
1015016763;Bolig;;; 2023/7599;24.04.2023;;Varig tillatelse;28.04.2023;;Hustadvika kommune - fv 663 - gbnr 79/36 - tillatelse etter veglova til  endret bruk av avkjørsel ;Privat;Privat;POINT(104870.604 7003798.819);Hustadvika;1579;Møre og Romsdal;FV663 S3D1 m4366;1000;13;70;;C - Lokale hovedveger;20;6;99999;-2.0
1018198385;Forretning;;;23/52432 - 23/17650 ;19.10.2023;;Midlertidig tillatelse;06.11.2023;06.11.2026;Kiropraktorkontor. 372/443;Privat;Privat;POINT(68058.278 6961887.177);Haram;1580;Møre og Romsdal;FV5942 S3D1 m1195;1500;7;40;;D - Lokale samleveger;22;1;99999;4.1
1008956287;Forretning;;;23/52432 - 23/17650;19.10.2023;;Midlertidig tillatelse;06.11.2023;06.11.2026;Kiropraktorkontor.bnr 372/443;Privat;Privat;POINT Z (68042.398 6961916.292 22.358);Haram;1580;Møre og Romsdal;FV5942 S3D1 m1228;1500;7;40;;D - Lokale samleveger;22;1;326;4.1
1017770294;Hytte;;;2022/17286;08.11.2022;;Varig tillatelse;05.06.2023;;fv 661 og fv 5942 - gbnr 371/5 ;Privat;Privat;POINT(68883.845 6961981.246);Haram;1580;Møre og Romsdal;FV661 S1D1 m6835;5520;9;80;;B - Regionale hovedveger;4;13;-1177;1.1
1017092747;Service;;;2022/16366;13.10.2022;;Varig tillatelse;28.11.2022;07.12.2022;Avkjørsel teknisk bygg Remmetunnelene;Fylkeskommune;Fylkeskommune;POINT(62586.826 6963288.071);Haram;1580;Møre og Romsdal;FV659 S1D1 m5858;2670;8;80;;C - Lokale hovedveger;1;12;227;4.3
1017092788;Service;;;2022/16366 ;13.10.2022;;Varig tillatelse;28.11.2022;;Avkjørsel til teknisk bygg Remmetunnelene;Fylkeskommune;Fylkeskommune;POINT(62474.591 6964630.632);Haram;1580;Møre og Romsdal;FV659 S1D1 m7287;2670;8;80;;C - Lokale hovedveger;4;5;99999;-4.0
1013779893;Bolig;;;2022/4222;28.01.2022;;Utvidet bruk;09.03.2022;09.03.2025;gbnr 398/1. Arbeidet må være starta opp innan tre - 3 - år frå dispensasjonen er gitt, viss ikkje fell dispensasjonen bort.;Privat;Privat;POINT(75736.727 6964728.529);Haram;1580;Møre og Romsdal;FV5970 S1D1 m6262;700;10;40;;D - Lokale samleveger;25;0;154;5.3
1010865064;Service;;;25/10011;12.03.2025;;Varig tillatelse;22.04.2025;;•	Formål service – parkering ved service på telemast. gbnr 398/7;Privat;Privat;POINT Z (76211.591 6964773.676 197.864);Haram;1580;Møre og Romsdal;FV5970 S1D1 m6751;700;10;40;;D - Lokale samleveger;19;0;162;4.8
1008967679;Bolig;;;2022/18137;06.12.2022;;Varig tillatelse;13.12.2022;;Da vi ikke stiller vilkår om utbedring av eksisterende avkjørsel, er denne tillatelsen å regne som en endelig tillatelse til utvidet bruk av avkjørsel. kombinert bolig og landbruksavkjørsel;Privat;Privat;POINT Z (54250.938 6970759.6 10.993);Haram;1580;Møre og Romsdal;FV659 S2D1 m9261;1520;10;60;;C - Lokale hovedveger;29;4;206;-2.5
1017191985;Bolig;;;2022/17874;27.11.2022;;Midlertidig tillatelse;14.12.2022;14.12.2025;- gbnr 327/11;Privat;Privat;POINT(58488.532 6971038.022);Haram;1580;Møre og Romsdal;FV659 S2D1 m4047;1520;10;60;;C - Lokale hovedveger;20;1;99999;-0.8
1008963904;Naust;;;2022/7544 ;01.05.2022;;Utvidet bruk;04.05.2022;;gbnr 325/7;Privat;Privat;POINT(57606.876 6971296.412);Haram;1580;Møre og Romsdal;FV659 S2D1 m4996;1520;10;60;;C - Lokale hovedveger;21;4;99999;0.8
1008974958;Hytte;;;2023/9425;18.06.2023;;Varig tillatelse;20.06.2023;; fv 661 - gbnr 406/53 - avkøyringsløyve ;Privat;Privat;POINT Z (71544.22 6971776.094 -16.549);Haram;1580;Møre og Romsdal;FV661 S2D1 m10368;300;14;80;;B - Regionale hovedveger;3;0;179;-1.5
1008963920;Bolig;;;202212995;17.10.2022;;Varig tillatelse;13.02.2023;;fv 659 - gbnr 324/13 - endeleg godkjenning etter  veglova av opparbeidd avkøyrsel ;Privat;Privat;POINT Z (55945.031 6971882.104 12.456);Haram;1580;Møre og Romsdal;FV659 S2D1 m7080;1520;10;60;;C - Lokale hovedveger;18;5;99999;-2.9
1018235770;Hytte;;;23/55345;22.11.2023;;Varig tillatelse;23.11.2023;;Ålesund kommune - fv 5976 - gbnr 304/9 - tillatelse til utvidet bruk av avkjørsel;Privat;Privat;POINT(60320.222 6980432.961);Haram;1580;Møre og Romsdal;KV61153 S1D1 m1751;120;5;80;;;14;0;-502;0.1
1013799410;Gardsbruk;;;2022/5849;08.03.2022;;Varig tillatelse;09.03.2022;;gbnr 303/3. Utvidet bruk av avkjørsel til gardsbruk;Privat;Privat;POINT(60136.025 6982415.948);Haram;1580;Møre og Romsdal;KV61152 S1D1 m1655;120;5;50;;;18;1;-153;-0.9
1018992546;Bolig;3-5 leiligheter;4 x 65 meter;24/06813;05.10.2023;;Utvidet bruk;11.03.2024;;;Privat;Privat;POINT(147293.423 6683450.944);Tinn;4026;Telemark;FV2814 S3D1 m8891;350;5;60;;C - Lokale hovedveger;0;0;117;16.1
1018801152;Hytte;1-2 hytter;; 24/04049;16.01.2024;;Utvidet bruk;15.02.2024;;;Privat;Privat;POINT(110132.578 6596347.807);Fyresdal;4032;Telemark;FV355 S8D1 m5676;540;16;60;;B - Regionale hovedveger;0;2;709;2.4
1017380363;Bolig;;;2023/61871;29.11.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/384981;Varig tillatelse;28.02.2023;;Fradeling av bolig nummer to på landbrukseiendom. Ingen endring i trafikken og derfor ingen krav om utbedring. (vedtaksbrevet har doknr. 2022/8538-5, men ligg no på sak 2023/61871) ;;;POINT(-36338.097 6716288.99);Bergen;4601;Vestland;FV546 S1D1 m9107;2200;9;50;Streng;C - Lokale hovedveger;2;1;-71;-7.7
1017380364;Bolig;;;2022/85782;19.09.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/367245;Varig tillatelse;22.02.2023;;Fradeling av våningshus fra landbrukseiendom. Ingen endring i trafikken og dermed ingen krav om utbedring. ;;;POINT(-36314.78 6716300.566);Bergen;4601;Vestland;PV33853 S1D1 m2;;;50;;;0;0;;
1017342147;Skog/skogbruk;;;2022/43842;17.03.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/295049 ;Varig tillatelse;17.11.2022;;;;;POINT(-32190.264 6717216.161);Bergen;4601;Vestland;FV5158 S1D1 m4348;1200;8;80;Mindre streng;D - Lokale samleveger;0;16;-61;-2.4
1016402781;Skog/skogbruk;;;2022/43845;17.03.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/197822;Varig tillatelse;01.07.2022;;Tømmeravkjørsel til landbruksveg klasse 5 (enkel tømmerbil). ;;;POINT(-32571.555 6718818.97);Bergen;4601;Vestland;SV161 S1D1 m8;;;30;;;0;0;;
1017342148;Bolig;;;2023/1584;17.01.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/367317 ;Utvidet bruk;14.02.2023;;;;;POINT(-33905.553 6719123.645);Bergen;4601;Vestland;PV32863 S1D1 m2;;;50;;;0;0;;
1016402776;Bolig;;;2022/52574;29.04.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/133959;Utvidet bruk;02.05.2022;;En ny boenhet. Øvrig bebyggelse i KPA2018.;;;POINT(-35279.004 6720001.836);Bergen;4601;Vestland;FV5168 S1D1 m2491;1330;11;50;Lite streng;E - Lokale adkomstveger;1;1;-141;1.5
1016402779;Bolig;;;2022/3430;05.01.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/92409;Utvidet bruk;18.03.2022;;;;;POINT(-34619.46 6720444.448);Bergen;4601;Vestland;PV31930 S16D1 m2;;;50;;;0;0;;
1016402780;Bolig;;;2022/13555;03.02.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/109034;Utvidet bruk;06.04.2022;;;;;POINT(-33034.298 6721391.311);Bergen;4601;Vestland;PV33440 S2D1 m1;;;30;;;0;0;;
1021245956;Industri;;;2024/59255;29.10.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632?#nav=/cases/276378/registryEntries/1036535/view/documents/1948586/preview;Varig tillatelse;25.11.2024;;;Privat;;POINT(-33733.815 6721872.367);Bergen;4601;Vestland;FV546 S1D1 m1470;12000;12;60;Streng;C - Lokale hovedveger;0;16;-757;-1.5
1022248700;;;;;22.01.2025;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/284710/registryEntries/1103387/view/documents/2093951/preview;Utvidet bruk;19.02.2025;;Utvidet bruk til paintballanlegg. ;;;POINT(-28540.19 6724197.794);Bergen;4601;Vestland;PV33490 S29D1 m1;;;30;;;0;0;;
1022253375;Bolig;;;;21.12.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632?#nav=/cases/281994/registryEntries/1106164/view/documents/2099813/preview;Utvidet bruk;30.01.2025;30.01.2028;Løyve på vilkår om utbedring. ;;;POINT(-31922.79 6724562.815);Bergen;4601;Vestland;FV5190 S1D1 m878;4620;6;40;Streng;D - Lokale samleveger;0;14;264;4.1
1016402782;Bolig;;;2022/97317;28.06.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/383494;Utvidet bruk;28.02.2023;;Utvidet bruk på fradelt parsell av gnr 40 bnr 1377, slik at eiendommen får løyve til totalt 3 boenheter, inklusiv eksisterende enebolig.  ;;;POINT(-31817.985 6724808.881);Bergen;4601;Vestland;KV3101 S1D1 m1;200;10;30;;;0;0;562;0.4
1015974955;Forretning;;;2022/48956;12.05.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/78016 ;Utvidet bruk;15.06.2022;;Løyve på vilkår - økt bruk i sammenheng med påbygg;;;POINT(-35942.935 6727143.881);Bergen;4601;Vestland;FV556 S1D1 m4987;4350;7;50;Streng;C - Lokale hovedveger;0;34;99999;0.0
1016091968;Bolig;1-2leiligheter;;2022/298, Søknad på 2021/53218;02.11.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/28951 ;Varig tillatelse;19.06.2022;;;Privat;Privat;POINT(-31782.204 6728291.678);Bergen;4601;Vestland;FV5200 S1D1 m408;5200;7;30;Mindre streng;E - Lokale adkomstveger;1;10;-747;-4.1
1016358178;Bolig;;;2022/5311;11.01.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/34112 ;Utvidet bruk;27.06.2022;;;Privat;Privat;POINT(-25178.316 6730821.959);Bergen;4601;Vestland;PV31830 S99D1 m0;;;50;;;0;0;;
1019791877;Service;Stort forretningssenter;;2024/25211;20.06.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/242283 ;Midlertidig tillatelse;23.08.2024;23.08.2029;;Privat;Privat;POINT(-23636.418 6736427.355);Bergen;4601;Vestland;PV21539 S2D1 m3;;;50;;;0;2;;
1015504662;Bolig;;;2022/49841;04.04.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/137666  ;Utvidet bruk;06.05.2022;;Utvida bruk til ein einebustad. ;Privat;;POINT(-33449.456 6742270.684);Bergen;4601;Vestland;FV5302 S1D10 m790;800;7;40;Lite streng;E - Lokale adkomstveger;0;1;-166;-3.3
1016358169;Bolig;;;2022/72814;08.08.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/locator/cases/102061;Utvidet bruk;06.09.2022;;Dette er siste løyve som gis for utvidet bruk til denne avkjørselen;Privat;Privat;POINT(-28931.306 6744038.771);Bergen;4601;Vestland;PV51927 S10D1 m6;;;30;;;0;0;;
1016323624;Bolig;;;2022/53531;25.04.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/82625/registryEntries/177414/view/documents/309549/preview;Varig tillatelse;14.06.2022;;;Privat;Privat;POINT(-34615.432 6862372.921);Kinn;4602;Vestland;FV5701 S1D1 m47;100;10;80;Lite streng;E - Lokale adkomstveger;1;0;-287;3.9
1016323623;Naust;;;2022/67782;30.06.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/97011/registryEntries/247590/view/documents/445294/preview;Utvidet bruk;07.09.2022;;;Privat;Privat;POINT(-5539.008 6864911.326);Kinn;4602;Vestland;FV611 S6D1 m8945;1240;10;50;Mindre streng;D - Lokale samleveger;2;4;71;-6.5
1016453412;Hytte;1-2 hytter;;2022/76859;17.08.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/106110/registryEntries/225954/view/documents/401896/preview;Utvidet bruk;18.10.2022;;;Privat;Privat;POINT(-40551.246 6868299.834);Kinn;4602;Vestland;FV5702 S1D1 m341;100;10;80;Lite streng;E - Lokale adkomstveger;1;0;1566;-1.1
1017367917;Bolig;;;2023/34109;07.02.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/162458/registryEntries/381800/view/documents/773982/preview;Midlertidig tillatelse;24.02.2023;24.06.2024;;Privat;Privat;POINT(-27966.279 6869075.173);Kinn;4602;Vestland;FV445 S1D1 m1469;2550;9;40;Streng;C - Lokale hovedveger;0;1;99999;2.2
1016532245;Dyrkamark/jordbruk;;;2022/93374;07.11.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/122728/registryEntries/298544/view/documents/604008/preview;Varig tillatelse;09.11.2022;09.11.2025;Etablering av traktorveg for tilkomst til dyrka mark;Privat;Privat;POINT(-28929.791 6880560.114);Kinn;4602;Vestland;FV5711 S4D1 m8758;214;10;80;Lite streng;D - Lokale samleveger;1;0;99999;3.3
1016358171;Hytte;;;2022/85315;16.09.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/114609/registryEntries/261035/view/documents/469249/preview;Varig tillatelse;22.09.2022;16.09.2025;;Privat;Privat;POINT(-21408.838 6904621.264);Kinn;4602;Vestland;FV5714 S1D1 m5129;60;11;80;Lite streng;E - Lokale adkomstveger;1;0;351;-7.5
1017212714;Service;;;2023/29095;11.01.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/58061/registryEntries/349344/view/documents/701696/preview;Utvidet bruk;23.01.2023;23.01.2026;Kystverket har fått løyve til utvida bruk for tilkomst til radarinstallasjon;Privat;Privat;POINT(-14421.958 6912395.662);Kinn;4602;Vestland;FV5717 S1D1 m1204;400;10;80;Lite streng;D - Lokale samleveger;0;4;-175;1.3
1018114408;Bolig;> 10 leiligheter;;2022/65797;30.05.2022;;Utvidet bruk;28.06.2022;;;Privat;Privat;POINT(-25970.733 6684190.234);Tysnes;4616;Vestland;FV5082 S1D1 m4319;60;7;80;Lite streng;E - Lokale adkomstveger;0;0;-31;-1.7
1018054681;Gardsbruk;1 gardsbruk i drift;;2023/75323;05.09.2023;;Varig tillatelse;27.09.2023;;;Privat;Privat;POINT(-21414.07 6694461.674);Tysnes;4616;Vestland;FV549 S5D1 m8005;1100;10;60;Streng;C - Lokale hovedveger;0;5;-846;-3.8
1019912865;Bolig;;;2024/33734;09.09.2024;;Utvidet bruk;02.10.2024;;;Privat;Privat;POINT(-25523.135 6694848.487);Tysnes;4616;Vestland;FV5080 S1D10 m1019;100;10;80;Lite streng;E - Lokale adkomstveger;1;0;-38;5.9
1019530347;Bolig;1-2leiligheter;;2024/22046;17.06.2024;;Utvidet bruk;03.07.2024;;Bruksendring frå fritidsbustad til heilsårsbustad. Ikkje naudsynt med endringar eller godkjenning. ;Privat;Privat;POINT(-18927.616 6695024.898);Tysnes;4616;Vestland;FV549 S6D1 m1306;600;10;60;Streng;C - Lokale hovedveger;1;1;-46;-4.6
1021033967;Naust;;;2024/50493;18.09.2024;;Utvidet bruk;28.10.2024;;121/144;Privat;Privat;POINT(-17217.948 6696507.189);Tysnes;4616;Vestland;FV5074 S1D1 m588;60;10;80;Lite streng;D - Lokale samleveger;1;0;99999;-5.9
1021033968;Naust;;;2024/53835;18.09.2024;;Utvidet bruk;28.10.2024;;121/143;Privat;Privat;POINT(-17217.948 6696507.189);Tysnes;4616;Vestland;FV5074 S1D1 m588;60;10;80;Lite streng;D - Lokale samleveger;1;0;99999;-5.9
1025137726;Industri;;;2025/1961;17.01.2025;;Utvidet bruk;25.02.2025;;;;;POINT(-2659.483 6658686.87);Kvinnherad;4617;Vestland;PV90721 S1D1 m0;;;50;;;0;0;;
1019530341;Skog/skogbruk;Tømmeropplagring/velteplass;;2023/33705;26.02.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/162052/registryEntries/363420/view/documents/739601/preview;Varig tillatelse;26.06.2024;;;Privat;;POINT(-12057.178 6662708.099);Kvinnherad;4617;Vestland;FV548 S3D1 m3864;750;13;80;Streng;C - Lokale hovedveger;1;2;-102;-1.6
1019530340;Skog/skogbruk;Tømmeropplagring/velteplass;;2023/33705;26.02.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/162052/registryEntries/363420/view/documents/739601/preview;Varig tillatelse;26.06.2024;;;Privat;Privat;POINT(-12247.999 6662895.936);Kvinnherad;4617;Vestland;FV548 S3D1 m4134;750;13;80;Streng;C - Lokale hovedveger;1;1;-93;1.7
1025137727;Industri;Grustak/steinbrudd;;2022/46202;24.03.2022;;Utvidet bruk;20.04.2022;;;Privat;;POINT(-18930.002 6663617.886);Kvinnherad;4617;Vestland;FV5052 S1D1 m566;1000;9;60;Mindre streng;E - Lokale adkomstveger;0;1;-216;-6.7
1025137725;Naust;;;2022/41337;19.12.2022;;Varig tillatelse;19.01.2023;;;Privat;;POINT(-18571.008 6664779.688);Kvinnherad;4617;Vestland;FV5054 S1D1 m847;200;7;80;Lite streng;E - Lokale adkomstveger;1;0;47;2.6
1016274666;Service;;;2022/58469;20.05.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/87626/registryEntries/183282/view/documents/319119/preview;Endret bruk;29.08.2022;;;Privat;;POINT(-4173.179 6667350.322);Kvinnherad;4617;Vestland;FV5024 S3D1 m4338;260;10;80;Mindre streng;D - Lokale samleveger;0;0;59;4.4
1025137728;;;;2024/1603;22.01.2024;;Utvidet bruk;16.04.2024;;;Privat;;POINT(-15786.329 6668802.91);Kvinnherad;4617;Vestland;FV548 S4D1 m2390;2940;5;50;Streng;C - Lokale hovedveger;0;8;-625;2.3
1025137724;Industri;;;2022/46704;21.03.2022;;Varig tillatelse;06.04.2022;;;Privat;Privat;POINT(-18785.987 6669200.794);Kvinnherad;4617;Vestland;FV5026 S1D1 m516;200;7;50;Mindre streng;D - Lokale samleveger;0;0;99999;-1.0
1019028246;Industri;Grustak/steinbrudd;;2023/68377;29.02.2024;;Midlertidig tillatelse;22.03.2024;;Avkøyrsla skal stengast når kraftverk vert sett i drift;Privat;Privat;POINT(3795.173 6693206.72);Kvinnherad;4617;Vestland;FV500 S2D1 m7846;1000;13;80;Streng;B - Regionale hovedveger;2;0;99999;0.4
1019028245;Industri;1-2 hytter;;2023/68377;29.02.2024;;Utvidet bruk;22.03.2024;;Utvida bruk til drift av kraftverk;Privat;Privat;POINT(3792.527 6693218.626);Kvinnherad;4617;Vestland;FV500 S2D1 m7850;1000;13;80;Streng;B - Regionale hovedveger;2;0;99999;
1019530334;;;;2024/24679;22.04.2024;;Midlertidig tillatelse;07.06.2024;;Anleggsveg opp til framtidig bustadfelt;Privat;;POINT(38807.633 6748819.845);Voss;4621;Vestland;FV5384 S1D1 m2066;350;9;80;Lite streng;E - Lokale adkomstveger;0;1;99999;-5.5
1018801441;Gardsbruk;1-2 hytter;;2024/6204;08.02.2024;;Varig tillatelse;16.02.2024;;;Privat;Privat;POINT(13097.329 6719310.904);Kvam;4622;Vestland;FV49 S7D1 m2382;2100;13;80;Streng;B - Regionale hovedveger;0;5;-529;4.0
1018231305;Bolig;1 gardsbruk i drift;;2023/81586;27.10.2023;;Varig tillatelse;22.11.2023;;;Privat;Privat;POINT(16083.606 6721184.36);Kvam;4622;Vestland;FV49 S7D110 m137;;;;;;0;0;;
1024510191;Bolig;;;2025/40983;03.06.2025;;Utvidet bruk;19.06.2025;;Utvida bruk av eksisterande avkøyrsle;Privat;Privat;POINT(14738.707 6724851.048);Kvam;4622;Vestland;FV79 S5D1 m7192;3800;12;60;Streng;B - Regionale hovedveger;0;2;;
1016274667;Hytte;;;2022/71201;27.07.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/100442;Utvidet bruk;24.08.2022;;;Fylkeskommune;Privat;POINT(20732.307 6726902.833);Kvam;4622;Vestland;FV79 S4D1 m4207;1000;15;50;Streng;B - Regionale hovedveger;1;4;426;9.2
1018189118;;;;2023/74958;23.10.2023;;Midlertidig tillatelse;06.11.2023;;Mellombels utvida bru til riggområde, kabellegging;Privat;Privat;POINT(-7174.696 6728890.523);Samnanger;4623;Vestland;FV48 S8D1 m4507;1900;13;80;Streng;B - Regionale hovedveger;0;0;;
1019912866;Industri;;;2023/65743;20.06.2023;;Varig tillatelse;04.10.2024;;;Privat;Privat;POINT(-3645.254 6730975.047);Samnanger;4623;Vestland;FV5126 S1D1 m1037;100;9;80;Lite streng;E - Lokale adkomstveger;0;0;99999;6.0
1016358177;Bolig;;;2022/57117;10.05.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/86248 ;Utvidet bruk;18.08.2022;;;Privat;Privat;POINT(-33991.3 6705477.852);Bjørnafjorden;4624;Vestland;PV97822 S1D1 m3;;;30;;;0;0;;
1022079922;Bolig;;;2022/17444;17.11.2023;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/cases/46364/registryEntries/884518/view/documents/1652056/preview;Varig tillatelse;14.06.2024;;Utvidet bruk av avkjørsel til tomannsbustad på gnr. 31 bnr. 174. Avslag omgjort til løyve etter klagehandsaming i klagenemnda. ;;;POINT(-32450.11 6707070.428);Bjørnafjorden;4624;Vestland;FV5150 S1D1 m4528;1600;8;40;Mindre streng;D - Lokale samleveger;0;3;-111;4.8
1021429491;Bolig;;;2024/63398;04.12.2024;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/cases/280524/registryEntries/1063601/view/documents/2005069/preview;Utvidet bruk;08.01.2025;;Bruksendring fra enebolig til 3 leiligheter;Privat;;POINT(-30806.931 6708126.539);Bjørnafjorden;4624;Vestland;FV5150 S1D1 m2458;2500;7;50;Mindre streng;D - Lokale samleveger;1;1;;
1015974952;Hytte;;;2022/13604;01.06.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/202103 ;Utvidet bruk;07.07.2022;;;;;POINT(-45514.058 6703892.363);Austevoll;4625;Vestland;FV546 S3D40 m3747 KD1 m71;;;50;Streng;C - Lokale hovedveger;0;0;-14;0.0
1016358179;Naust;;;2022/62215;07.06.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/cases/91402 ;Utvidet bruk;12.09.2022;;Gjelder for 125/70;Privat;;POINT(-50068.503 6715029.048);Øygarden;4626;Vestland;FV5222 S1D1 m2250;800;7;50;Mindre streng;E - Lokale adkomstveger;2;1;69;-10.8
1016358170;Bolig;;;2022/81882;02.09.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632#nav=/locator/cases/111141;Utvidet bruk;16.09.2022;;;Privat;Privat;POINT(-44862.168 6716088.069);Øygarden;4626;Vestland;PV2110 S20D1 m5;;;50;;;0;0;;
1015530215;Bolig;;;2022/15507;07.02.2022;https://prod01.elementscloud.no/elements/rm/821311632_PROD-821311632/#nav=/locator/registryEntries/131018 ;Utvidet bruk;11.05.2022;;;;;POINT(-35748.569 6737708.794);Askøy;4627;Vestland;FV5252 S1D1 m1115;500;7;40;Lite streng;E - Lokale adkomstveger;0;0;99999;-0.7
